product_id,product_name,category,brand,price,cost_price,discount_pct,rating,num_reviews,stock_quantity,reorder_point,weight_kg,sku,launch_date,is_active,is_featured,warranty_period,supplier_id,tags
11,FreshBite Toys 11,Toys,FreshBite,525.07,205.88,0.48,1.3,8275,103.0,51,44.31,SKU-000011,2024-12-17,false,false,1 year,SUP-009,"toys,freshbite,trending"
12,StyleHub Sports 12,Sports,StyleHub,453.94,281.15,0.2,2.6,7967,560.0,72,17.7,SKU-000012,2022-03-09,false,false,no warranty,SUP-004,"sports,stylehub,trending"
13,SoundWave Electronics 13,Electronics,SoundWave,1976.87,892.3,0.2,3.4,3291,1818.0,184,13.57,SKU-000013,2023-05-11,false,false,no warranty,SUP-058,"electronics,soundwave,trending"
14,OrganicFarm Food 14,Food,OrganicFarm,524.29,306.53,0.12,3.1,8910,901.0,121,36.56,SKU-000014,2023-10-01,false,true,3 years,SUP-058,"food,organicfarm,trending"
15,DriveMax Automotive 15,Automotive,DriveMax,1192.98,604.63,0.48,3.1,9513,1726.0,160,45.11,SKU-000015,2025-03-17,true,false,lifetime,SUP-083,"automotive,drivemax,trending"
16,PureSkin Automotive 16,Automotive,PureSkin,1798.62,1256.79,0.2,1.4,2096,47.0,38,18.95,SKU-000016,2022-10-25,true,true,no warranty,SUP-049,"automotive,pureskin,trending"
17,PureSkin Food 17,Food,PureSkin,195.0,134.33,0.27,3.0,7535,1160.0,37,9.25,SKU-000017,2024-03-26,true,true,2 years,SUP-001,"food,pureskin,trending"
18,KidZone Beauty 18,Beauty,KidZone,1219.08,513.59,0.07,4.1,984,225.0,59,3.19,SKU-000018,2025-04-23,true,true,1 year,SUP-035,"beauty,kidzone,trending"
19,DriveMax Toys 19,Toys,DriveMax,562.87,372.72,0.47,4.5,2952,1864.0,14,19.59,SKU-000019,2023-07-06,false,true,lifetime,SUP-048,"toys,drivemax,trending"
20,PageTurner Toys 20,Toys,PageTurner,1907.99,797.21,0.24,2.1,8253,1329.0,181,46.43,SKU-000020,2023-08-09,false,true,2 years,SUP-003,"toys,pageturner,trending"
21,OrganicFarm Automotive 21,Automotive,OrganicFarm,1769.25,970.7,0.29,3.3,6418,430.0,126,38.34,SKU-000021,2025-02-18,false,false,lifetime,SUP-074,"automotive,organicfarm,trending"
22,HomeBliss Books 22,Books,HomeBliss,1702.45,1190.28,0.01,2.7,6830,8.0,126,46.99,SKU-000022,2025-10-29,true,true,2 years,SUP-005,"books,homebliss,trending"
23,GlowUp Clothing 23,Clothing,GlowUp,1978.74,647.11,0.37,4.3,65,474.0,96,33.81,SKU-000023,2025-12-31,true,true,no warranty,SUP-055,"clothing,glowup,trending"
24,PlayFun Clothing 24,Clothing,PlayFun,1010.58,558.65,0.07,2.8,8898,1901.0,112,20.49,SKU-000024,2023-05-08,false,true,3 years,SUP-046,"clothing,playfun,trending"
25,PlayFun Books 25,Books,PlayFun,1840.0,1079.6,0.31,3.3,9942,1508.0,63,44.89,SKU-000025,2025-05-22,true,false,lifetime,SUP-080,"books,playfun,trending"
26,SoundWave Beauty 26,Beauty,SoundWave,1395.04,759.91,0.07,1.4,4568,1419.0,153,34.35,SKU-000026,2025-09-09,true,false,3 years,SUP-028,"beauty,soundwave,trending"
27,PureSkin Music 27,Music,PureSkin,199.88,81.17,0.01,3.8,263,526.0,95,34.98,SKU-000027,2024-10-24,false,false,1 year,SUP-015,"music,pureskin,trending"
28,UrbanStyle Food 28,Food,UrbanStyle,440.23,186.16,0.43,2.4,5017,1920.0,155,0.34,SKU-000028,2022-06-17,false,false,lifetime,SUP-090,"food,urbanstyle,trending"
29,TechPro Sports 29,Sports,TechPro,1621.77,1017.13,0.13,4.3,1157,1713.0,103,21.22,SKU-000029,2022-05-15,false,false,6 months,SUP-001,"sports,techpro,trending"
30,PureSkin Books 30,Books,PureSkin,1265.59,727.3,0.18,2.0,3013,1254.0,61,46.21,SKU-000030,2023-03-28,false,false,1 year,SUP-034,"books,pureskin,trending"
31,HomeBliss Clothing 31,Clothing,HomeBliss,1512.78,867.17,0.43,2.2,9480,865.0,27,8.02,SKU-000031,2025-02-06,false,false,6 months,SUP-024,"clothing,homebliss,trending"
32,PureSkin Toys 32,Toys,PureSkin,106.63,70.13,0.14,2.6,3011,731.0,186,8.03,SKU-000032,2023-08-11,true,true,lifetime,SUP-020,"toys,pureskin,trending"
33,UrbanStyle Beauty 33,Beauty,UrbanStyle,1843.43,603.1,0.44,4.2,4364,601.0,53,18.39,SKU-000033,2022-01-19,false,false,lifetime,SUP-050,"beauty,urbanstyle,trending"
34,HomeBliss Home & Garden 34,Home & Garden,HomeBliss,1638.75,607.05,0.3,1.8,7964,112.0,107,31.24,SKU-000034,2024-07-07,true,true,3 years,SUP-020,"home & garden,homebliss,trending"
35,PageTurner Toys 35,Toys,PageTurner,1203.38,429.96,0.35,2.1,1113,257.0,75,8.58,SKU-000035,2024-01-28,true,true,2 years,SUP-011,"toys,pageturner,trending"
36,PageTurner Sports 36,Sports,PageTurner,70.82,26.01,0.06,2.8,7939,2.0,184,29.81,SKU-000036,2025-02-16,false,false,3 years,SUP-012,"sports,pageturner,trending"
37,NestCo Electronics 37,Electronics,NestCo,1800.33,555.53,0.36,4.0,4597,249.0,106,37.61,SKU-000037,2025-07-24,false,false,6 months,SUP-008,"electronics,nestco,trending"
38,GlowUp Clothing 38,Clothing,GlowUp,325.88,123.05,0.22,4.4,3176,1727.0,76,41.76,SKU-000038,2025-01-04,false,false,2 years,SUP-060,"clothing,glowup,trending"
39,StyleHub Food 39,Food,StyleHub,235.24,141.14,0.13,4.4,2860,1404.0,94,28.26,SKU-000039,2024-02-19,true,false,1 year,SUP-077,"food,stylehub,trending"
40,DriveMax Automotive 40,Automotive,DriveMax,830.44,250.42,0.41,4.8,7645,369.0,82,36.36,SKU-000040,2023-05-28,true,true,3 years,SUP-007,"automotive,drivemax,trending"
41,HomeBliss Home & Garden 41,Home & Garden,HomeBliss,741.58,334.03,0.32,3.3,3036,842.0,150,13.01,SKU-000041,2022-08-14,false,true,lifetime,SUP-022,"home & garden,homebliss,trending"
42,StyleHub Toys 42,Toys,StyleHub,1642.21,999.77,0.03,4.9,2387,280.0,180,30.47,SKU-000042,2024-12-12,true,true,6 months,SUP-013,"toys,stylehub,trending"
43,SportZone Beauty 43,Beauty,SportZone,1890.07,1105.68,0.29,4.6,5955,1465.0,82,38.36,SKU-000043,2023-03-05,true,false,1 year,SUP-002,"beauty,sportzone,trending"
44,DriveMax Home & Garden 44,Home & Garden,DriveMax,116.41,35.81,0.48,2.4,1105,1841.0,176,37.89,SKU-000044,2022-09-05,false,true,2 years,SUP-030,"home & garden,drivemax,trending"
45,FreshBite Home & Garden 45,Home & Garden,FreshBite,353.92,194.78,0.19,3.0,3858,134.0,170,34.41,SKU-000045,2025-05-24,false,true,lifetime,SUP-047,"home & garden,freshbite,trending"
46,SportZone Electronics 46,Electronics,SportZone,456.71,317.25,0.14,1.3,1815,1489.0,63,49.14,SKU-000046,2024-04-06,true,false,1 year,SUP-028,"electronics,sportzone,trending"
47,TechPro Electronics 47,Electronics,TechPro,1475.93,650.2,0.03,2.6,2882,946.0,109,38.74,SKU-000047,2025-05-21,false,true,lifetime,SUP-017,"electronics,techpro,trending"
48,StyleHub Books 48,Books,StyleHub,1070.68,646.84,0.43,4.6,9430,1838.0,198,43.31,SKU-000048,2023-08-24,true,true,3 years,SUP-083,"books,stylehub,trending"
49,AutoMart Electronics 49,Electronics,AutoMart,993.04,326.19,0.44,4.1,9704,865.0,22,37.67,SKU-000049,2022-09-12,true,true,3 years,SUP-089,"electronics,automart,trending"
50,FreshBite Beauty 50,Beauty,FreshBite,815.13,345.84,0.49,4.7,3328,1986.0,116,40.95,SKU-000050,2025-08-25,true,true,lifetime,SUP-017,"beauty,freshbite,trending"
51,MelodyBox Automotive 51,Automotive,MelodyBox,177.73,120.34,0.3,3.2,6188,1368.0,111,13.71,SKU-000051,2025-06-17,false,false,1 year,SUP-033,"automotive,melodybox,trending"
52,PureSkin Electronics 52,Electronics,PureSkin,601.19,207.97,0.11,4.6,4830,1216.0,15,40.39,SKU-000052,2025-11-19,false,true,1 year,SUP-053,"electronics,pureskin,trending"
53,MelodyBox Home & Garden 53,Home & Garden,MelodyBox,103.97,67.48,0.2,1.7,3735,418.0,30,38.92,SKU-000053,2025-04-10,false,false,3 years,SUP-037,"home & garden,melodybox,trending"
54,HomeBliss Books 54,Books,HomeBliss,1629.55,606.12,0.42,3.8,7455,1428.0,53,8.35,SKU-000054,2023-08-04,true,false,no warranty,SUP-088,"books,homebliss,trending"
55,NovaTech Toys 55,Toys,NovaTech,491.86,184.79,0.45,1.9,6678,1744.0,22,11.58,SKU-000055,2022-09-23,true,true,1 year,SUP-025,"toys,novatech,trending"
56,AutoMart Sports 56,Sports,AutoMart,1492.74,826.68,0.18,4.5,517,1155.0,89,21.82,SKU-000056,2023-10-02,false,false,lifetime,SUP-011,"sports,automart,trending"
57,PageTurner Sports 57,Sports,PageTurner,1133.74,485.34,0.08,4.0,1092,1687.0,124,18.19,SKU-000057,2024-09-11,true,false,6 months,SUP-008,"sports,pageturner,trending"
58,NestCo Toys 58,Toys,NestCo,1911.79,1256.75,0.49,3.0,6642,1015.0,56,41.15,SKU-000058,2023-08-14,true,false,6 months,SUP-088,"toys,nestco,trending"
59,TechPro Books 59,Books,TechPro,1382.05,594.43,0.22,4.6,5,292.0,161,8.1,SKU-000059,2023-04-01,false,true,lifetime,SUP-081,"books,techpro,trending"
60,PureSkin Food 60,Food,PureSkin,386.61,149.33,0.33,4.5,4948,1928.0,125,31.26,SKU-000060,2024-06-05,true,false,lifetime,SUP-019,"food,pureskin,trending"
61,GlowUp Books 61,Books,GlowUp,1430.38,730.95,0.48,4.4,5499,1749.0,146,19.59,SKU-000061,2024-12-10,true,true,2 years,SUP-066,"books,glowup,trending"
62,TechPro Sports 62,Sports,TechPro,314.28,200.86,0.32,1.4,5000,65.0,36,34.43,SKU-000062,2025-02-24,true,false,lifetime,SUP-051,"sports,techpro,trending"
63,NovaTech Music 63,Music,NovaTech,1185.3,596.56,0.14,3.8,1614,165.0,12,7.41,SKU-000063,2023-11-20,false,false,lifetime,SUP-021,"music,novatech,trending"
64,FreshBite Beauty 64,Beauty,FreshBite,577.81,392.27,0.43,4.1,300,38.0,68,42.82,SKU-000064,2023-03-25,true,true,6 months,SUP-042,"beauty,freshbite,trending"
65,SportZone Food 65,Food,SportZone,1007.6,439.43,0.14,3.2,1801,1895.0,62,29.59,SKU-000065,2023-09-08,true,false,no warranty,SUP-039,"food,sportzone,trending"
66,GlowUp Beauty 66,Beauty,GlowUp,958.53,476.96,0.17,2.0,8433,409.0,104,12.2,SKU-000066,2024-12-07,true,false,3 years,SUP-076,"beauty,glowup,trending"
67,SoundWave Clothing 67,Clothing,SoundWave,820.66,406.81,0.12,1.3,3025,1031.0,145,49.93,SKU-000067,2025-08-30,false,true,1 year,SUP-068,"clothing,soundwave,trending"
68,NestCo Toys 68,Toys,NestCo,1922.24,1216.27,0.48,2.1,8055,274.0,185,26.75,SKU-000068,2024-01-28,true,false,lifetime,SUP-014,"toys,nestco,trending"
69,ActiveLife Beauty 69,Beauty,ActiveLife,425.04,133.52,0.32,2.6,5246,67.0,141,13.1,SKU-000069,2024-03-19,false,false,6 months,SUP-008,"beauty,activelife,trending"
70,FreshBite Sports 70,Sports,FreshBite,1242.35,472.12,0.32,1.7,8916,907.0,11,24.68,SKU-000070,2023-06-30,true,true,3 years,SUP-059,"sports,freshbite,trending"
71,OrganicFarm Music 71,Music,OrganicFarm,1648.3,1102.06,0.18,1.9,128,1882.0,148,30.34,SKU-000071,2023-05-07,true,false,6 months,SUP-062,"music,organicfarm,trending"
72,PlayFun Automotive 72,Automotive,PlayFun,1057.36,454.57,0.1,4.9,3899,901.0,157,15.86,SKU-000072,2023-10-26,false,false,2 years,SUP-071,"automotive,playfun,trending"
73,OrganicFarm Home & Garden 73,Home & Garden,OrganicFarm,1245.35,784.11,0.33,3.0,4798,1999.0,65,2.16,SKU-000073,2023-07-18,true,true,3 years,SUP-008,"home & garden,organicfarm,trending"
74,OrganicFarm Music 74,Music,OrganicFarm,755.45,510.66,0.28,3.2,1695,1078.0,130,5.76,SKU-000074,2023-05-10,false,false,3 years,SUP-034,"music,organicfarm,trending"
75,KidZone Books 75,Books,KidZone,443.82,209.97,0.43,3.1,2373,330.0,144,1.97,SKU-000075,2025-03-01,false,false,1 year,SUP-013,"books,kidzone,trending"
76,PageTurner Food 76,Food,PageTurner,202.58,87.43,0.49,4.6,7259,113.0,97,8.2,SKU-000076,2023-11-14,false,false,6 months,SUP-017,"food,pageturner,trending"
77,DriveMax Clothing 77,Clothing,DriveMax,1673.43,1068.29,0.08,4.5,2868,790.0,199,40.92,SKU-000077,2025-09-22,true,true,lifetime,SUP-004,"clothing,drivemax,trending"
78,PlayFun Beauty 78,Beauty,PlayFun,175.05,88.45,0.36,1.1,2692,547.0,107,35.08,SKU-000078,2025-02-13,true,false,1 year,SUP-007,"beauty,playfun,trending"
79,PureSkin Home & Garden 79,Home & Garden,PureSkin,271.94,182.72,0.46,5.0,869,873.0,81,27.4,SKU-000079,2025-11-01,true,true,3 years,SUP-010,"home & garden,pureskin,trending"
80,NovaTech Sports 80,Sports,NovaTech,284.83,95.7,0.27,4.3,9343,925.0,151,19.75,SKU-000080,2022-04-11,true,true,3 years,SUP-028,"sports,novatech,trending"
81,NestCo Automotive 81,Automotive,NestCo,667.5,380.67,0.11,1.1,9771,1558.0,138,41.7,SKU-000081,2022-01-23,true,false,2 years,SUP-091,"automotive,nestco,trending"
82,FreshBite Music 82,Music,FreshBite,1733.87,702.86,0.1,1.4,1171,630.0,54,28.25,SKU-000082,2023-03-31,false,false,lifetime,SUP-010,"music,freshbite,trending"
83,KidZone Beauty 83,Beauty,KidZone,633.92,386.8,0.28,1.6,7334,178.0,151,4.73,SKU-000083,2023-05-26,true,false,3 years,SUP-045,"beauty,kidzone,trending"
84,ActiveLife Toys 84,Toys,ActiveLife,628.51,259.17,0.08,3.8,8017,683.0,150,20.83,SKU-000084,2023-02-05,false,true,2 years,SUP-005,"toys,activelife,trending"
85,DriveMax Music 85,Music,DriveMax,975.54,415.14,0.39,2.7,7088,1273.0,61,11.82,SKU-000085,2023-10-29,true,false,2 years,SUP-096,"music,drivemax,trending"
86,KidZone Music 86,Music,KidZone,724.75,405.72,0.4,4.4,3008,1513.0,162,29.0,SKU-000086,2022-12-31,false,true,lifetime,SUP-042,"music,kidzone,trending"
87,PageTurner Music 87,Music,PageTurner,52.79,26.83,0.28,2.7,7826,1714.0,16,46.03,SKU-000087,2022-08-27,false,false,2 years,SUP-002,"music,pageturner,trending"
88,SportZone Sports 88,Sports,SportZone,1714.33,955.52,0.39,2.1,5545,1709.0,176,47.14,SKU-000088,2024-12-04,false,true,no warranty,SUP-057,"sports,sportzone,trending"
89,NestCo Sports 89,Sports,NestCo,938.42,291.52,0.13,4.4,4837,150.0,55,29.35,SKU-000089,2025-10-08,false,true,1 year,SUP-082,"sports,nestco,trending"
90,HomeBliss Sports 90,Sports,HomeBliss,1741.96,1092.26,0.38,3.7,6737,469.0,80,1.4,SKU-000090,2023-12-19,true,true,lifetime,SUP-098,"sports,homebliss,trending"
91,MelodyBox Electronics 91,Electronics,MelodyBox,918.76,409.24,0.23,1.7,9441,1011.0,43,26.8,SKU-000091,2025-01-13,false,true,lifetime,SUP-034,"electronics,melodybox,trending"
92,StyleHub Beauty 92,Beauty,StyleHub,1287.12,780.57,0.34,4.4,2732,1701.0,28,30.95,SKU-000092,2023-04-14,false,false,6 months,SUP-065,"beauty,stylehub,trending"
93,UrbanStyle Automotive 93,Automotive,UrbanStyle,1595.3,854.05,0.42,1.6,484,1466.0,60,2.86,SKU-000093,2023-11-23,true,true,2 years,SUP-098,"automotive,urbanstyle,trending"
94,OrganicFarm Home & Garden 94,Home & Garden,OrganicFarm,549.16,230.79,0.02,2.8,6774,244.0,20,37.1,SKU-000094,2024-01-03,true,false,2 years,SUP-016,"home & garden,organicfarm,trending"
95,MelodyBox Toys 95,Toys,MelodyBox,1940.06,803.67,0.27,1.7,6560,1067.0,18,1.4,SKU-000095,2022-08-17,true,true,no warranty,SUP-033,"toys,melodybox,trending"
96,NovaTech Music 96,Music,NovaTech,18.35,12.46,0.2,1.7,5197,1099.0,131,13.01,SKU-000096,2025-07-02,true,false,6 months,SUP-041,"music,novatech,trending"
97,HomeBliss Toys 97,Toys,HomeBliss,566.31,358.83,0.08,4.4,1357,417.0,43,28.04,SKU-000097,2025-12-31,false,true,2 years,SUP-041,"toys,homebliss,trending"
98,PureSkin Automotive 98,Automotive,PureSkin,1676.46,1170.8,0.3,4.3,1189,142.0,139,23.85,SKU-000098,2025-03-10,true,false,1 year,SUP-076,"automotive,pureskin,trending"
99,PureSkin Beauty 99,Beauty,PureSkin,1293.81,520.08,0.22,1.3,4893,1566.0,151,21.47,SKU-000099,2023-01-05,false,true,lifetime,SUP-023,"beauty,pureskin,trending"
100,ActiveLife Sports 100,Sports,ActiveLife,1359.8,895.34,0.09,4.0,2704,6.0,116,30.06,SKU-000100,2022-06-20,true,true,2 years,SUP-043,"sports,activelife,trending"
101,ActiveLife Music 101,Music,ActiveLife,1017.26,503.47,0.19,4.9,2308,652.0,139,19.73,SKU-000101,2024-02-09,true,false,no warranty,SUP-005,"music,activelife,trending"
102,MelodyBox Music 102,Music,MelodyBox,1379.8,528.8,0.2,4.5,5383,1902.0,56,19.65,SKU-000102,2022-11-23,true,false,lifetime,SUP-015,"music,melodybox,trending"
103,GlowUp Electronics 103,Electronics,GlowUp,1093.35,352.01,0.16,2.9,3429,897.0,72,31.48,SKU-000103,2022-01-22,false,true,lifetime,SUP-035,"electronics,glowup,trending"
104,PageTurner Automotive 104,Automotive,PageTurner,1299.23,660.6,0.04,1.0,6354,1295.0,126,17.13,SKU-000104,2022-01-18,false,false,3 years,SUP-004,"automotive,pageturner,trending"
105,PageTurner Music 105,Music,PageTurner,222.57,97.28,0.08,3.4,5412,308.0,153,24.86,SKU-000105,2022-05-03,true,true,2 years,SUP-019,"music,pageturner,trending"
106,PlayFun Home & Garden 106,Home & Garden,PlayFun,1032.03,468.85,0.1,2.2,4886,1159.0,197,20.01,SKU-000106,2025-08-20,true,false,1 year,SUP-024,"home & garden,playfun,trending"
107,PureSkin Electronics 107,Electronics,PureSkin,1737.81,845.94,0.31,3.0,8472,566.0,131,24.94,SKU-000107,2024-02-16,true,true,no warranty,SUP-081,"electronics,pureskin,trending"
108,StyleHub Electronics 108,Electronics,StyleHub,485.64,149.55,0.24,1.4,5744,819.0,81,33.84,SKU-000108,2023-02-22,true,true,no warranty,SUP-083,"electronics,stylehub,trending"
109,PlayFun Music 109,Music,PlayFun,205.72,90.6,0.09,3.2,6138,496.0,87,19.7,SKU-000109,2024-04-27,false,true,6 months,SUP-013,"music,playfun,trending"
110,HomeBliss Sports 110,Sports,HomeBliss,427.66,130.59,0.14,3.5,4845,1472.0,77,15.9,SKU-000110,2024-03-04,false,true,3 years,SUP-050,"sports,homebliss,trending"
111,PureSkin Clothing 111,Clothing,PureSkin,1809.69,1014.42,0.28,2.4,7677,1908.0,135,7.97,SKU-000111,2023-04-10,false,false,6 months,SUP-034,"clothing,pureskin,trending"
112,SoundWave Home & Garden 112,Home & Garden,SoundWave,1631.15,1024.97,0.32,1.3,8656,1436.0,124,43.65,SKU-000112,2024-11-02,false,true,6 months,SUP-093,"home & garden,soundwave,trending"
113,ReadMore Toys 113,Toys,ReadMore,1949.99,1339.5,0.48,1.1,2339,1183.0,22,7.43,SKU-000113,2025-08-19,false,false,2 years,SUP-035,"toys,readmore,trending"
114,OrganicFarm Food 114,Food,OrganicFarm,903.85,401.85,0.32,4.9,9260,197.0,71,26.86,SKU-000114,2025-12-09,true,false,no warranty,SUP-078,"food,organicfarm,trending"
115,FreshBite Electronics 115,Electronics,FreshBite,928.28,614.01,0.15,4.4,9660,1736.0,13,27.07,SKU-000115,2025-01-20,false,false,1 year,SUP-097,"electronics,freshbite,trending"
116,DriveMax Beauty 116,Beauty,DriveMax,1477.1,744.91,0.42,2.5,8696,1072.0,173,28.32,SKU-000116,2024-11-22,false,false,3 years,SUP-035,"beauty,drivemax,trending"
117,SoundWave Beauty 117,Beauty,SoundWave,1479.32,578.76,0.12,3.4,8091,598.0,132,12.58,SKU-000117,2024-03-18,false,false,lifetime,SUP-036,"beauty,soundwave,trending"
118,ReadMore Books 118,Books,ReadMore,112.93,72.73,0.34,3.1,5989,575.0,28,33.3,SKU-000118,2022-01-10,true,false,6 months,SUP-100,"books,readmore,trending"
119,FreshBite Music 119,Music,FreshBite,71.94,38.76,0.43,1.0,844,802.0,53,30.02,SKU-000119,2025-05-23,false,false,2 years,SUP-053,"music,freshbite,trending"
120,StyleHub Clothing 120,Clothing,StyleHub,1691.97,548.49,0.24,4.7,274,812.0,63,6.42,SKU-000120,2024-09-28,false,true,2 years,SUP-003,"clothing,stylehub,trending"
121,GlowUp Automotive 121,Automotive,GlowUp,1155.24,521.44,0.19,4.0,3816,653.0,129,49.08,SKU-000121,2023-01-22,false,false,lifetime,SUP-019,"automotive,glowup,trending"
122,PureSkin Books 122,Books,PureSkin,1951.2,887.25,0.0,4.3,3403,194.0,19,0.36,SKU-000122,2024-04-24,true,true,no warranty,SUP-031,"books,pureskin,trending"
123,HomeBliss Beauty 123,Beauty,HomeBliss,1866.0,1200.47,0.05,3.1,6060,915.0,126,29.69,SKU-000123,2023-02-19,true,true,3 years,SUP-066,"beauty,homebliss,trending"
124,NestCo Clothing 124,Clothing,NestCo,624.01,295.77,0.21,2.3,4434,835.0,100,33.66,SKU-000124,2024-12-01,false,true,lifetime,SUP-057,"clothing,nestco,trending"
125,PlayFun Electronics 125,Electronics,PlayFun,792.43,312.31,0.12,1.8,3133,296.0,191,30.33,SKU-000125,2025-02-18,false,false,lifetime,SUP-008,"electronics,playfun,trending"
126,NestCo Toys 126,Toys,NestCo,1790.57,912.37,0.45,4.7,215,1636.0,64,4.33,SKU-000126,2022-06-11,false,false,2 years,SUP-084,"toys,nestco,trending"
127,ActiveLife Books 127,Books,ActiveLife,1544.1,721.46,0.36,4.0,7134,1254.0,133,48.86,SKU-000127,2024-03-25,false,true,6 months,SUP-075,"books,activelife,trending"
128,SoundWave Automotive 128,Automotive,SoundWave,1066.73,613.09,0.5,2.0,7742,1616.0,105,1.35,SKU-000128,2025-12-07,true,true,no warranty,SUP-018,"automotive,soundwave,trending"
129,MelodyBox Automotive 129,Automotive,MelodyBox,1136.54,689.25,0.39,2.9,3351,1091.0,76,42.0,SKU-000129,2023-01-27,true,true,2 years,SUP-012,"automotive,melodybox,trending"
130,TechPro Beauty 130,Beauty,TechPro,332.52,212.81,0.46,4.8,9051,699.0,22,17.8,SKU-000130,2022-12-02,false,true,no warranty,SUP-099,"beauty,techpro,trending"
131,PlayFun Books 131,Books,PlayFun,855.41,542.71,0.06,4.2,8372,836.0,188,22.76,SKU-000131,2022-06-21,true,true,lifetime,SUP-074,"books,playfun,trending"
132,PureSkin Books 132,Books,PureSkin,1394.62,702.02,0.34,5.0,2600,731.0,37,18.62,SKU-000132,2024-02-03,false,true,1 year,SUP-098,"books,pureskin,trending"
133,SoundWave Home & Garden 133,Home & Garden,SoundWave,654.51,235.24,0.08,1.3,7368,927.0,179,21.33,SKU-000133,2022-01-08,false,true,2 years,SUP-040,"home & garden,soundwave,trending"
134,TechPro Beauty 134,Beauty,TechPro,1658.97,617.08,0.07,1.5,2747,1767.0,27,13.05,SKU-000134,2023-08-27,true,true,6 months,SUP-030,"beauty,techpro,trending"
135,FreshBite Sports 135,Sports,FreshBite,143.3,53.7,0.22,4.6,2830,9.0,143,34.73,SKU-000135,2024-05-26,true,false,3 years,SUP-031,"sports,freshbite,trending"
136,SportZone Home & Garden 136,Home & Garden,SportZone,1603.96,859.75,0.22,4.2,3449,799.0,24,17.21,SKU-000136,2025-12-23,false,true,3 years,SUP-055,"home & garden,sportzone,trending"
137,PlayFun Home & Garden 137,Home & Garden,PlayFun,95.74,41.41,0.16,3.5,7691,1887.0,115,1.89,SKU-000137,2025-11-21,true,false,1 year,SUP-024,"home & garden,playfun,trending"
138,MelodyBox Toys 138,Toys,MelodyBox,478.81,174.25,0.18,2.1,5796,1818.0,114,44.08,SKU-000138,2022-03-13,true,false,lifetime,SUP-049,"toys,melodybox,trending"
139,HomeBliss Books 139,Books,HomeBliss,173.1,61.04,0.42,4.3,1592,1924.0,191,5.32,SKU-000139,2022-06-06,false,true,no warranty,SUP-068,"books,homebliss,trending"
140,GlowUp Automotive 140,Automotive,GlowUp,334.85,141.49,0.26,1.7,1422,1313.0,179,16.49,SKU-000140,2022-04-25,true,true,no warranty,SUP-082,"automotive,glowup,trending"
141,KidZone Clothing 141,Clothing,KidZone,225.62,74.3,0.05,1.2,5272,1596.0,149,18.23,SKU-000141,2025-07-17,false,false,1 year,SUP-064,"clothing,kidzone,trending"
142,PageTurner Music 142,Music,PageTurner,747.99,244.85,0.07,3.6,4761,97.0,113,37.01,SKU-000142,2022-03-07,false,true,1 year,SUP-015,"music,pageturner,trending"
143,MelodyBox Automotive 143,Automotive,MelodyBox,416.21,170.34,0.06,4.5,7734,1895.0,12,6.83,SKU-000143,2024-04-19,true,false,lifetime,SUP-019,"automotive,melodybox,trending"
144,GlowUp Electronics 144,Electronics,GlowUp,858.43,291.4,0.08,4.4,7016,896.0,139,20.8,SKU-000144,2024-09-10,true,false,no warranty,SUP-012,"electronics,glowup,trending"
